MPS Current Set,Current B,Target B,Target MPS Set
-134298.197530864,0.509015,0.65265,-172002.666666667
-134298.197530864,0.509015,0.723705,-190743.827160494
-134298.197530864,0.509015,0.79428,-209410.938271605
-134298.197530864,0.509015,0.86435,-228004
-134298.197530864,0.509015,0.933795,-246523.012345679
-134298.197530864,0.509015,1.002505,-264967.975308642
-134298.197530864,0.509015,1.07062,-283338.888888889
-153187.456790123,0.581025,0.65265,-172002.666666667
-153187.456790123,0.581025,0.723705,-190743.827160494
-153187.456790123,0.581025,0.79428,-209410.938271605
-153187.456790123,0.581025,0.86435,-228004
-153187.456790123,0.581025,0.933795,-246523.012345679
-153187.456790123,0.581025,1.002505,-264967.975308642
-153187.456790123,0.581025,1.07062,-283338.888888889
-172002.666666667,0.65265,0.723705,-190743.827160494
-172002.666666667,0.65265,0.79428,-209410.938271605
-172002.666666667,0.65265,0.86435,-228004
-172002.666666667,0.65265,0.933795,-246523.012345679
-172002.666666667,0.65265,1.002505,-264967.975308642
-172002.666666667,0.65265,1.07062,-283338.888888889
-190743.827160494,0.723705,0.79428,-209410.938271605
-190743.827160494,0.723705,0.86435,-228004
-190743.827160494,0.723705,0.933795,-246523.012345679
-190743.827160494,0.723705,1.002505,-264967.975308642
-190743.827160494,0.723705,1.07062,-283338.888888889
-209410.938271605,0.79428,0.86435,-228004
-209410.938271605,0.79428,0.933795,-246523.012345679
-209410.938271605,0.79428,1.002505,-264967.975308642
-209410.938271605,0.79428,1.07062,-283338.888888889
-228004,0.86435,0.933795,-246523.012345679
-228004,0.86435,1.002505,-264967.975308642
-228004,0.86435,1.07062,-283338.888888889
-246523.012345679,0.933795,1.002505,-264967.975308642
-246523.012345679,0.933795,1.07062,-283338.888888889
-264967.975308642,1.002505,1.07062,-283338.888888889
-283338.888888889,1.07062,1.0028,-263931.283950617
-283338.888888889,1.07062,0.93381,-244597.728395062
-283338.888888889,1.07062,0.863625,-225338.222222222
-283338.888888889,1.07062,0.79264,-206152.765432099
-283338.888888889,1.07062,0.72119,-187041.358024691
-283338.888888889,1.07062,0.64941,-168004
-283338.888888889,1.07062,0.577455,-149040.691358025
-283338.888888889,1.07062,0.505595,-130151.432098765
-283338.888888889,1.07062,0.43388,-111336.222222222
-283338.888888889,1.07062,0.362115,-92595.061728395
-283338.888888889,1.07062,0.29051,-73927.9506172839
-283338.888888889,1.07062,0.21914,-55334.8888888889
-283338.888888889,1.07062,0.147915,-36815.87654321
-283338.888888889,1.07062,0.076705,-18370.9135802468
-283338.888888889,1.07062,0.00308,0
-283338.888888889,1.07062,-0.064385,18296.8641975308
-283338.888888889,1.07062,-0.134375,36519.6790123458
-283338.888888889,1.07062,-0.20415,54668.4444444445
-283338.888888889,1.07062,-0.273385,72743.1604938271
-283338.888888889,1.07062,-0.34239,90743.8271604937
-283338.888888889,1.07062,-0.410945,108670.444444445
-283338.888888889,1.07062,-0.47892,126523.012345679
-283338.888888889,1.07062,-0.546555,144301.530864197
-283338.888888889,1.07062,-0.613795,162006
-283338.888888889,1.07062,-0.6804,179636.419753086
-283338.888888889,1.07062,-0.746375,197192.790123457
-283338.888888889,1.07062,-0.811835,214675.111111111
-283338.888888889,1.07062,-0.87675,232083.382716049
-283338.888888889,1.07062,-0.94084,249417.604938272
-283338.888888889,1.07062,-1.004255,266677.777777778
-263931.283950617,1.0028,0.93381,-244597.728395062
-263931.283950617,1.0028,0.863625,-225338.222222222
-263931.283950617,1.0028,0.79264,-206152.765432099
-263931.283950617,1.0028,0.72119,-187041.358024691
-263931.283950617,1.0028,0.64941,-168004
-263931.283950617,1.0028,0.577455,-149040.691358025
-263931.283950617,1.0028,0.505595,-130151.432098765
-263931.283950617,1.0028,0.43388,-111336.222222222
-263931.283950617,1.0028,0.362115,-92595.061728395
-263931.283950617,1.0028,0.29051,-73927.9506172839
-263931.283950617,1.0028,0.21914,-55334.8888888889
-263931.283950617,1.0028,0.147915,-36815.87654321
-263931.283950617,1.0028,0.076705,-18370.9135802468
-263931.283950617,1.0028,0.00308,0
-263931.283950617,1.0028,-0.064385,18296.8641975308
-263931.283950617,1.0028,-0.134375,36519.6790123458
-263931.283950617,1.0028,-0.20415,54668.4444444445
-263931.283950617,1.0028,-0.273385,72743.1604938271
-263931.283950617,1.0028,-0.34239,90743.8271604937
-263931.283950617,1.0028,-0.410945,108670.444444445
-263931.283950617,1.0028,-0.47892,126523.012345679
-263931.283950617,1.0028,-0.546555,144301.530864197
-263931.283950617,1.0028,-0.613795,162006
-263931.283950617,1.0028,-0.6804,179636.419753086
-263931.283950617,1.0028,-0.746375,197192.790123457
-263931.283950617,1.0028,-0.811835,214675.111111111
-263931.283950617,1.0028,-0.87675,232083.382716049
-263931.283950617,1.0028,-0.94084,249417.604938272
-263931.283950617,1.0028,-1.004255,266677.777777778
-244597.728395062,0.93381,0.863625,-225338.222222222
-244597.728395062,0.93381,0.79264,-206152.765432099
-244597.728395062,0.93381,0.72119,-187041.358024691
-244597.728395062,0.93381,0.64941,-168004
-244597.728395062,0.93381,0.577455,-149040.691358025
-244597.728395062,0.93381,0.505595,-130151.432098765
-244597.728395062,0.93381,0.43388,-111336.222222222
-244597.728395062,0.93381,0.362115,-92595.061728395
-244597.728395062,0.93381,0.29051,-73927.9506172839
-244597.728395062,0.93381,0.21914,-55334.8888888889
-244597.728395062,0.93381,0.147915,-36815.87654321
-244597.728395062,0.93381,0.076705,-18370.9135802468
-244597.728395062,0.93381,0.00308,0
-244597.728395062,0.93381,-0.064385,18296.8641975308
-244597.728395062,0.93381,-0.134375,36519.6790123458
-244597.728395062,0.93381,-0.20415,54668.4444444445
-244597.728395062,0.93381,-0.273385,72743.1604938271
-244597.728395062,0.93381,-0.34239,90743.8271604937
-244597.728395062,0.93381,-0.410945,108670.444444445
-244597.728395062,0.93381,-0.47892,126523.012345679
-244597.728395062,0.93381,-0.546555,144301.530864197
-244597.728395062,0.93381,-0.613795,162006
-244597.728395062,0.93381,-0.6804,179636.419753086
-244597.728395062,0.93381,-0.746375,197192.790123457
-244597.728395062,0.93381,-0.811835,214675.111111111
-244597.728395062,0.93381,-0.87675,232083.382716049
-244597.728395062,0.93381,-0.94084,249417.604938272
-244597.728395062,0.93381,-1.004255,266677.777777778
-225338.222222222,0.863625,0.79264,-206152.765432099
-225338.222222222,0.863625,0.72119,-187041.358024691
-225338.222222222,0.863625,0.64941,-168004
-225338.222222222,0.863625,0.577455,-149040.691358025
-225338.222222222,0.863625,0.505595,-130151.432098765
-225338.222222222,0.863625,0.43388,-111336.222222222
-225338.222222222,0.863625,0.362115,-92595.061728395
-225338.222222222,0.863625,0.29051,-73927.9506172839
-225338.222222222,0.863625,0.21914,-55334.8888888889
-225338.222222222,0.863625,0.147915,-36815.87654321
-225338.222222222,0.863625,0.076705,-18370.9135802468
-225338.222222222,0.863625,0.00308,0
-225338.222222222,0.863625,-0.064385,18296.8641975308
-225338.222222222,0.863625,-0.134375,36519.6790123458
-225338.222222222,0.863625,-0.20415,54668.4444444445
-225338.222222222,0.863625,-0.273385,72743.1604938271
-225338.222222222,0.863625,-0.34239,90743.8271604937
-225338.222222222,0.863625,-0.410945,108670.444444445
-225338.222222222,0.863625,-0.47892,126523.012345679
-225338.222222222,0.863625,-0.546555,144301.530864197
-225338.222222222,0.863625,-0.613795,162006
-225338.222222222,0.863625,-0.6804,179636.419753086
-225338.222222222,0.863625,-0.746375,197192.790123457
-225338.222222222,0.863625,-0.811835,214675.111111111
-225338.222222222,0.863625,-0.87675,232083.382716049
-225338.222222222,0.863625,-0.94084,249417.604938272
-225338.222222222,0.863625,-1.004255,266677.777777778
-206152.765432099,0.79264,0.72119,-187041.358024691
-206152.765432099,0.79264,0.64941,-168004
-206152.765432099,0.79264,0.577455,-149040.691358025
-206152.765432099,0.79264,0.505595,-130151.432098765
-206152.765432099,0.79264,0.43388,-111336.222222222
-206152.765432099,0.79264,0.362115,-92595.061728395
-206152.765432099,0.79264,0.29051,-73927.9506172839
-206152.765432099,0.79264,0.21914,-55334.8888888889
-206152.765432099,0.79264,0.147915,-36815.87654321
-206152.765432099,0.79264,0.076705,-18370.9135802468
-206152.765432099,0.79264,0.00308,0
-206152.765432099,0.79264,-0.064385,18296.8641975308
-206152.765432099,0.79264,-0.134375,36519.6790123458
-206152.765432099,0.79264,-0.20415,54668.4444444445
-206152.765432099,0.79264,-0.273385,72743.1604938271
-206152.765432099,0.79264,-0.34239,90743.8271604937
-206152.765432099,0.79264,-0.410945,108670.444444445
-206152.765432099,0.79264,-0.47892,126523.012345679
-206152.765432099,0.79264,-0.546555,144301.530864197
-206152.765432099,0.79264,-0.613795,162006
-206152.765432099,0.79264,-0.6804,179636.419753086
-206152.765432099,0.79264,-0.746375,197192.790123457
-206152.765432099,0.79264,-0.811835,214675.111111111
-206152.765432099,0.79264,-0.87675,232083.382716049
-206152.765432099,0.79264,-0.94084,249417.604938272
-206152.765432099,0.79264,-1.004255,266677.777777778
-187041.358024691,0.72119,0.64941,-168004
-187041.358024691,0.72119,0.577455,-149040.691358025
-187041.358024691,0.72119,0.505595,-130151.432098765
-187041.358024691,0.72119,0.43388,-111336.222222222
-187041.358024691,0.72119,0.362115,-92595.061728395
-187041.358024691,0.72119,0.29051,-73927.9506172839
-187041.358024691,0.72119,0.21914,-55334.8888888889
-187041.358024691,0.72119,0.147915,-36815.87654321
-187041.358024691,0.72119,0.076705,-18370.9135802468
-187041.358024691,0.72119,0.00308,0
-187041.358024691,0.72119,-0.064385,18296.8641975308
-187041.358024691,0.72119,-0.134375,36519.6790123458
-187041.358024691,0.72119,-0.20415,54668.4444444445
-187041.358024691,0.72119,-0.273385,72743.1604938271
-187041.358024691,0.72119,-0.34239,90743.8271604937
-187041.358024691,0.72119,-0.410945,108670.444444445
-187041.358024691,0.72119,-0.47892,126523.012345679
-187041.358024691,0.72119,-0.546555,144301.530864197
-187041.358024691,0.72119,-0.613795,162006
-187041.358024691,0.72119,-0.6804,179636.419753086
-187041.358024691,0.72119,-0.746375,197192.790123457
-187041.358024691,0.72119,-0.811835,214675.111111111
-187041.358024691,0.72119,-0.87675,232083.382716049
-187041.358024691,0.72119,-0.94084,249417.604938272
-187041.358024691,0.72119,-1.004255,266677.777777778
-168004,0.64941,0.577455,-149040.691358025
-168004,0.64941,0.505595,-130151.432098765
-168004,0.64941,0.43388,-111336.222222222
-168004,0.64941,0.362115,-92595.061728395
-168004,0.64941,0.29051,-73927.9506172839
-168004,0.64941,0.21914,-55334.8888888889
-168004,0.64941,0.147915,-36815.87654321
-168004,0.64941,0.076705,-18370.9135802468
-168004,0.64941,0.00308,0
-168004,0.64941,-0.064385,18296.8641975308
-168004,0.64941,-0.134375,36519.6790123458
-168004,0.64941,-0.20415,54668.4444444445
-168004,0.64941,-0.273385,72743.1604938271
-168004,0.64941,-0.34239,90743.8271604937
-168004,0.64941,-0.410945,108670.444444445
-168004,0.64941,-0.47892,126523.012345679
-168004,0.64941,-0.546555,144301.530864197
-168004,0.64941,-0.613795,162006
-168004,0.64941,-0.6804,179636.419753086
-168004,0.64941,-0.746375,197192.790123457
-168004,0.64941,-0.811835,214675.111111111
-168004,0.64941,-0.87675,232083.382716049
-168004,0.64941,-0.94084,249417.604938272
-168004,0.64941,-1.004255,266677.777777778
-149040.691358025,0.577455,0.505595,-130151.432098765
-149040.691358025,0.577455,0.43388,-111336.222222222
-149040.691358025,0.577455,0.362115,-92595.061728395
-149040.691358025,0.577455,0.29051,-73927.9506172839
-149040.691358025,0.577455,0.21914,-55334.8888888889
-149040.691358025,0.577455,0.147915,-36815.87654321
-149040.691358025,0.577455,0.076705,-18370.9135802468
-149040.691358025,0.577455,0.00308,0
-149040.691358025,0.577455,-0.064385,18296.8641975308
-149040.691358025,0.577455,-0.134375,36519.6790123458
-149040.691358025,0.577455,-0.20415,54668.4444444445
-149040.691358025,0.577455,-0.273385,72743.1604938271
-149040.691358025,0.577455,-0.34239,90743.8271604937
-149040.691358025,0.577455,-0.410945,108670.444444445
-149040.691358025,0.577455,-0.47892,126523.012345679
-149040.691358025,0.577455,-0.546555,144301.530864197
-149040.691358025,0.577455,-0.613795,162006
-149040.691358025,0.577455,-0.6804,179636.419753086
-149040.691358025,0.577455,-0.746375,197192.790123457
-149040.691358025,0.577455,-0.811835,214675.111111111
-149040.691358025,0.577455,-0.87675,232083.382716049
-149040.691358025,0.577455,-0.94084,249417.604938272
-149040.691358025,0.577455,-1.004255,266677.777777778
-130151.432098765,0.505595,0.43388,-111336.222222222
-130151.432098765,0.505595,0.362115,-92595.061728395
-130151.432098765,0.505595,0.29051,-73927.9506172839
-130151.432098765,0.505595,0.21914,-55334.8888888889
-130151.432098765,0.505595,0.147915,-36815.87654321
-130151.432098765,0.505595,0.076705,-18370.9135802468
-130151.432098765,0.505595,0.00308,0
-130151.432098765,0.505595,-0.064385,18296.8641975308
-130151.432098765,0.505595,-0.134375,36519.6790123458
-130151.432098765,0.505595,-0.20415,54668.4444444445
-130151.432098765,0.505595,-0.273385,72743.1604938271
-130151.432098765,0.505595,-0.34239,90743.8271604937
-130151.432098765,0.505595,-0.410945,108670.444444445
-130151.432098765,0.505595,-0.47892,126523.012345679
-130151.432098765,0.505595,-0.546555,144301.530864197
-130151.432098765,0.505595,-0.613795,162006
-130151.432098765,0.505595,-0.6804,179636.419753086
-130151.432098765,0.505595,-0.746375,197192.790123457
-130151.432098765,0.505595,-0.811835,214675.111111111
-130151.432098765,0.505595,-0.87675,232083.382716049
-130151.432098765,0.505595,-0.94084,249417.604938272
-130151.432098765,0.505595,-1.004255,266677.777777778
-111336.222222222,0.43388,0.362115,-92595.061728395
-111336.222222222,0.43388,0.29051,-73927.9506172839
-111336.222222222,0.43388,0.21914,-55334.8888888889
-111336.222222222,0.43388,0.147915,-36815.87654321
-111336.222222222,0.43388,0.076705,-18370.9135802468
-111336.222222222,0.43388,0.00308,0
-111336.222222222,0.43388,-0.064385,18296.8641975308
-111336.222222222,0.43388,-0.134375,36519.6790123458
-111336.222222222,0.43388,-0.20415,54668.4444444445
-111336.222222222,0.43388,-0.273385,72743.1604938271
-111336.222222222,0.43388,-0.34239,90743.8271604937
-111336.222222222,0.43388,-0.410945,108670.444444445
-111336.222222222,0.43388,-0.47892,126523.012345679
-111336.222222222,0.43388,-0.546555,144301.530864197
-111336.222222222,0.43388,-0.613795,162006
-111336.222222222,0.43388,-0.6804,179636.419753086
-111336.222222222,0.43388,-0.746375,197192.790123457
-111336.222222222,0.43388,-0.811835,214675.111111111
-111336.222222222,0.43388,-0.87675,232083.382716049
-111336.222222222,0.43388,-0.94084,249417.604938272
-111336.222222222,0.43388,-1.004255,266677.777777778
-92595.061728395,0.362115,0.29051,-73927.9506172839
-92595.061728395,0.362115,0.21914,-55334.8888888889
-92595.061728395,0.362115,0.147915,-36815.87654321
-92595.061728395,0.362115,0.076705,-18370.9135802468
-92595.061728395,0.362115,0.00308,0
-92595.061728395,0.362115,-0.064385,18296.8641975308
-92595.061728395,0.362115,-0.134375,36519.6790123458
-92595.061728395,0.362115,-0.20415,54668.4444444445
-92595.061728395,0.362115,-0.273385,72743.1604938271
-92595.061728395,0.362115,-0.34239,90743.8271604937
-92595.061728395,0.362115,-0.410945,108670.444444445
-92595.061728395,0.362115,-0.47892,126523.012345679
-92595.061728395,0.362115,-0.546555,144301.530864197
-92595.061728395,0.362115,-0.613795,162006
-92595.061728395,0.362115,-0.6804,179636.419753086
-92595.061728395,0.362115,-0.746375,197192.790123457
-92595.061728395,0.362115,-0.811835,214675.111111111
-92595.061728395,0.362115,-0.87675,232083.382716049
-92595.061728395,0.362115,-0.94084,249417.604938272
-92595.061728395,0.362115,-1.004255,266677.777777778
-73927.9506172839,0.29051,0.21914,-55334.8888888889
-73927.9506172839,0.29051,0.147915,-36815.87654321
-73927.9506172839,0.29051,0.076705,-18370.9135802468
-73927.9506172839,0.29051,0.00308,0
-73927.9506172839,0.29051,-0.064385,18296.8641975308
-73927.9506172839,0.29051,-0.134375,36519.6790123458
-73927.9506172839,0.29051,-0.20415,54668.4444444445
-73927.9506172839,0.29051,-0.273385,72743.1604938271
-73927.9506172839,0.29051,-0.34239,90743.8271604937
-73927.9506172839,0.29051,-0.410945,108670.444444445
-73927.9506172839,0.29051,-0.47892,126523.012345679
-73927.9506172839,0.29051,-0.546555,144301.530864197
-73927.9506172839,0.29051,-0.613795,162006
-73927.9506172839,0.29051,-0.6804,179636.419753086
-73927.9506172839,0.29051,-0.746375,197192.790123457
-73927.9506172839,0.29051,-0.811835,214675.111111111
-73927.9506172839,0.29051,-0.87675,232083.382716049
-73927.9506172839,0.29051,-0.94084,249417.604938272
-73927.9506172839,0.29051,-1.004255,266677.777777778
-55334.8888888889,0.21914,0.147915,-36815.87654321
-55334.8888888889,0.21914,0.076705,-18370.9135802468
-55334.8888888889,0.21914,0.00308,0
-55334.8888888889,0.21914,-0.064385,18296.8641975308
-55334.8888888889,0.21914,-0.134375,36519.6790123458
-55334.8888888889,0.21914,-0.20415,54668.4444444445
-55334.8888888889,0.21914,-0.273385,72743.1604938271
-55334.8888888889,0.21914,-0.34239,90743.8271604937
